1591775154	1702510494267	4	30	870	0.9659	0.7071	0.2588	2	0.2588	0.7071	0.2588	30.90	6.22	1.55	8	63.975	35.185	3.20	73.08	73.08	
1591776640	1702040475878	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	25,11	7,92	1,04	8	194,0,	44,80	2,15	199,15	199,15	
1591788626	1702510222845	4	30	150	0,966	0,707	0,258		0,966	0,707	0,259	32,84	9,61	1,55	8	253,79	54,35	3,21	259,56	259,56	
1591794219	160251089	4	30	7	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	34,7724	9,616	1,0352		268,69	54,395	2,143	274,149	274,149	üçgen olduğu için etkin gerilim aynıdır
1591803049	1602510676468	2	15	105	0.7933	0.3826	0.9914	4	0.9577	0.6533	0.2053	19.0392	5.2798	7.9312	8	145.8707	27.5943	13.0262	149.03	149.03	sargı uzanımı=7
1591803527	1602045012079	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	27.0452	8.4852	2.0704	2	52.2459	11.9997	1.0716	90.5115	90.5115	
1591808791	1602040502254	2	15	210	0.9659	0.7071	0.2588	4	0.9577	0.6533	0.2053	21.25	6.22	2.07	8	163.15	32.5	3.4	166.4		
1591809927	1702040459518	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	23.1816	6.2224	1.0352	8	179.1288	35.1988	2.1432	182.567	310.2823	
1591810054	1702040142592		30	180				2													
1591830414	1602045022022	4	15	105	0.793	0.382	0.991	2	0.992	0.90	0.793	25.376	12.224	31.712	8	201.384	88.013	201.180	279.951	493.083	
1591856041																					
1591883890																					
1591890144																					
1591909950																					
1606273361																					
