1591762366	1702040155291	1000	0.05	1482	6300		3.81	-0.139	3.82	-2.08	7267	2381	64800	63800	74500	85.6	99.5	642	0.127	-0.630	0.642	-78.6	3.94	-0.770	4.01	-11.0		0.982	-1	Hocam sınav kağıdında belirtmeyi unutmuşum da primer hat akımı büyüklüğünü bulmak için I1 değerini kök 3 ile çarptığımda 6.94 hat akımı büyükülüğünü veriyor.Ama dediğiniz gibi yapıp kağıda yazmadığım için boş bırakıyorum.
1591762431	1602510542281	1000	0.05	1.197	6300				25.95		472728.555	23814	2418.19	68.4791	498960.745	80	99.43	688.694											0	
1591762637	1702040229798	1000	0.05	1.216	3637.3		20.094	-7.6	21.49	-20.76	218902	794	1684.7	684.7	221380	0.03	99.4	6.88	0.07	-0.36	0.37	-78.69	21.56	21.2	20.10	-7.8	20.10	0.99	-1	
1591762698	1702040402072	1000	0.05	1.178	6300		33.2	11.9	35.3	-0.34	17685.3	2381400	4403.6	2359400	5403.6	0.436	99.5	54.3	12.6	-63	64.2	-1.37	45.8	-74.9	87.8	-1.02	152.07	0.52	-1	
1591762699	1602041016503	1000	0.05	1482	6300		3.85	-0.141	3.85	-2.10	6759.06	2381.4	65900.84	64900.84	75041.3	0.8649	99.48	652.4	0.126	-0.63	0.64	-78.7	3.98	-0.77	4.05	-10.97		0.982	-1	Ih = 7.01 fakat sınav sırasında aceleden √3 ile çarpma işlemini yapmayı unuttum.
1591762704	1702040402072	1000	0.05	1.178	6300		33.2	11.9	35.3	-0.34	17685.3	2381400	4403.6	2359400	5403.6	0.436	99.5	54.3	12.6	-63	64.2	-1.37	45.8	-74.9	87.8	-1.02	152.07	0.52	-1	
1591762759	1602510646769	1000	0.05	1368	6300				3.898	-2.127	11259	2381	62357	61357	75997	0.8073	99.5	616.6			0.642	-78.7			4.1	-10.9	4.1	0.982	-1	
1591762799	1702510354108	1000	0.05	1501	6300		3.52	-0.11	3.53	-1.93	10429	2381	56111	55111	68920	0.7996	99.5	553	1.26	-6.3	6300	0	4.79	-6.41	8	-53.23	8√ 3	0.598	-1	
1591762879	1702040644931	1000	0.05	1235	6300		4.41	-0.18	4.42	-2.41	10956.3	2381400	72358.6	71358.6	2464714	0.02	99.4	717.89	126	-630			130.4	-630.18	643	-78		0.20	-1	
1591763115	1602510113503	5	5		6300				36.6		87.554	2.3	49630	48630	49719.85		99.43	488.08											1	Hocam kagitta bazi degerler yazili ama vakit yetmedigi icin sonucu bulumadim bu nedenle bazi kutular boş kaldi bilginize
1591763228	1702510269032	1000	0.05	1330	6300		3,93	-0.14	3.94	-2.15	12341.2	2381.4	61939.1	60939.1	76661.7	0.79	99.5	612.45	0.126	-0.63	0.642	-78.69	4.506	-0.77	4.571	-9.69	7.91	0.985	-1	
1591763235	1702510602911	1000	0.05	1273	6300		4.04	-0.15	4.05	-2.21	13827	2380	62641.1	61600	78700	0.78	99.48	619.21	0.126	-0.63	0.642	-78.69	4.16	-0.78	4.23	-10.61	7.32	0.98	-1	
1591763274	1602510113503	5	5	1235	6300		36.6		36.6		87.554	2.3	49630	48630	49719.85	0.05	99.43	488.08											1	Hocam kagitta bazi degerler yazili ama vakit yetmedigi icin sonucu bulumadim bu nedenle bazi kutular boş kaldi bilginize
1591763378																													0	
1591763414	1702510128561	1000	0.05	1159	6300		23.93	5.701	24.6	13.54	452054.52	2381.4	2104141.32	2103.141	2558.576	82	99.5	21.15	2.051	-1.091					26.386	10.061	26.386	0.985	-1	
1591763421	1702040173051	1000	0,05	1273			4,402	-2,403			2073,211	2381,4	74094,603	73094,603	78549,214	93	99,484	734,737	1,004	94,286			137,651	-51,892				0,686	1	
1591763450	1702510766139	1000	0.05	1159	6300		4.349	-0.180	4.350	-2.374	16346.88	2381400000	657784	64784	2381481872	0.272	99.484	0.651	6320	-100	6320.791	-0.907	6324.35	-180.180	6326.91	-1.632	10958.530	0.999	-1	P=6 alırız
1591763588	1702510349396	1000	0.50	1425	6300		3.7037	-0.1306	3.706	-2.02	7747.26	2381400	40291.4	39.30	2791438.66	0.14	99.48	395	1.2536	-0.62996	1.40301000	-26.68							0	
1591763640	1702040444524	1000	0,05	1501	6300				3,732	-2,037	7771,72	2381,4	62717	61717	72873,12	0,45	99,5	620,27			0,642	-78,7			3,93	11,93	2,27	0,978	1	
1591763704	1702040541236	1000	0.05	1216	6300		4.49	-0.19	4.50	-2.46	10935	2381.40	73872	72872	87.188	0.835	99.48	732.5	132	-622	636.3	-78	136.49	-622.19	623	-86	623	0.069	-1	
1591763881	1702040139664	1000	0,05	1046																									0	
1591764249	1702040601725	1000	0.05	1235	2400		1.69	0.07	1.69	2.42	1585.13	345.6	10581.85	9581.85	12512.58	76			0.048	-24			1.738	-2.33	2.9	-53.28	5.023	0.708	-1	
1591764590	1702040489061	1000	0.05	114	2100				6.88	-11.34	26270	2640	16188	15188	45098	0.33	99.5	152											0	
1591764705	1402040471294	6	0.05	1501	6300				3.87	-2.11	5481.5454		17426.61																0	
1591764722	1702510106815	1000	0.05	1159	6300				4.47	-2.44	14865	2381	69473	68473	86719	0.78	99.5	688.1	1.26	-6.3			5.73	-6.4	8.58	-48.21	14.86	0.666	-1	
1591765049	1602040116445	1000	0.05	1216	6300				4.94	-2.69	2977388		29674776																0	
1591765655	1702510467486	1000	0.05	1197	6300				4.300	-2.34	14810	65400	66400	65400	83600	0.78	99.5	657	0.126	-0.126					4.266	-4.06		0.997	-1	
1591766111	1702510467486	1000	0.05	1197	6300				4.300	-2.34	14810	2380	66400	65400	83600	0.78	99.5	657	0.126	-0.126			4.255	0.302	4.266	-4.06	7.389	0.997	-1	
1591766308	1602040183923	1000	0.05	1501	6300		3.8374	-0.14	3.84	-2.1	6104.67	2381.4	66399.43	65399.43	74885.5	0.87	99.5	657.28	371.7	-0.63	371.7	-0.097	375.53	-0.77	375.53	-0.117	216.812	0.999	-1	
1591766554	1702510331567	1000	0.05	1500	6300				11	1.71	9141	2381	544500	543500	556022	0.97	99.5	5691											0	Üzülerek belirtmek istiyorum ki, son kısımdaki denklemleri yetiştiremedim süre artışından nottan kırılacağını belirttiğiniz için. yoksa yapabileceğime inanıyordum. İyi Akşamlar,İyi çalışmalar Hocam.
1591766821	1602040955445	1000	0,05	1311	6300		4,31	-0,38	4,33	-4,73	7874,5	2381,4	17029,9	16029,9	27285,8	59	99,48	274,28	125,85	629,83	642,48	78,7	130,18	629,69	643	78,32	371,24	0,202	-1	stator üçgen bağlı olduğu için I1 akımını kök 3 e bölerek hat akımını buluruz.
1591767219	1502511059041	1000	0.05	1235	6300				4.32	-2.36	12429	2381	69144	68144	83954	0.8117	100	681.44	0.126	-0.63					4.52	-10.31	7.83	0.984	-1	Cevaplarımdan eminim. Eğer düşük gelirse kağıdımı kontrol edin lütfen.
1591767665	1702040346326	1000	0.05	1444	6300				3.88	-2.12	8084.2	2381.4	65215	64215	75680.6	0.84	99.5	645.38	129.88	-630			128.10	-621.32	634.39	281.65		0.202	1	I1=I2+I10 , I1 aynı zamanda 360 derece tam turdan dolayı 634.39 <78.35 dereceye eşit oluyor, nr<ns , verim %84
1591768905	1602510661486	1000	0,05	1197	6300				4.414		13,3854	2,3814	69,9664	68,966	85,7331	80,44	99,433	693,594											0	
1591769000	1702040161155	1000	0.05	1425																									0	
1591769806	1702040753210	1000	0,05	1,46	220		0,131	-0,00177	0,131	-0,76	10,287	2,38	0,073	0,073	6,53	0,0012	99,48	0,733	0,004	0,022	0,022	-78,69	0,13	-001,77	0,138	-9,89	0,239	0,985	-1	
1591770280	1302510972382	1000	0.05	1520	2100				1.20	-1.97	959	264.6	6566	5860	7789	0.75	99.5	59			0.36	-35			1.22	-5.63		5.63	1	
1591771108	1602040963790	1000	0.05	1920	6300				3.53	2.02	5084.0472	2381400	71774.784	70740	2458258	0.287	99.48	0.711											0	
1591776413	1702510494267	1000	0.05	1368	6300		3.83	0	3.83	0																			0	
1591777818	1702040475878	1000	0,05	1216	6300				4,53	-2,47	1067,1	2381,4	74,86	73,86	78,31	0,9432	9935	742,31			0,64	-78,69			5,17	81,16			0	
1591779266	1602040875390	1000	0,05	1349	6300				4,225	2,56	7550,8	8334,9	72241,48	71241,48	88127,18	0,80	99,5	716					4,22	-0,17					0	
1591789444	1702510222845	1000	0,05	1311	6300		4	-0,152	4	-2,18	12624	2381,4	62928	61928	77933	0,7946	99,43	622,83	0,126	-0,63			4,126	-0,782	4,2	-10,73	7,275	0,982	-1	
1591794650	1602040514820	1200	0.67	32.5	6300		39.49	210			15756	793800		975900		1	31.66	882	63	2.1			57.43	15	57.43	0	1983		1	Güç frenkansı cos0(10.10) derece  r1 67 ohm r2* 66 ohm gc 20 bm 100 x1 = x2* 30 ohm
1591794791	160251089	1000	0,05	1178	6300		4,431	-0,187	4,435	-2,42	14220,84	2381,4	69511,04	68511,04	86113,28	0,7955	99,48	688,55			0,642	78,69			4,57	5,549	7,915	0,995	-1	
1591803606	1602510676468	1000	0.05	1235	6300				4.26	-2.32	13170	119070	67230																0	
1591804515	1602045012079	1000	0.05	1330	6300		4.26	-0.17	4.26	-2.32	7894.206	2381.4	72408.924	71408.924	82684.53	86.36	99.50	717.67											0	
1591809063	1602040502254	1000	0.05	1273	6300		0.709	0.03	0.71	-2.44	0.201	2381	1.925	-8	2383	0.33													0	
1591810071	1702040142592	1000	0.05	1463	3637		134.1241549	90	2.23	-2.11	2.44	47.6	21.8	21.8	71.84	0,303	99.5	0.219											0	
1591812474	1702040459518	6.31	0.05	1368	6300		4.05	0.15	4.06	2.22	8901	238.14	67648	75780	76780	0.98	99.48	761.76	0.126	0.630	0.6426	78.69	4.176	0.78	4.2482	10.58	10.58	0.98	-1	üçgen bağlı old için Ih=(3^1/2) * I faz  yani Ih = (3^1/2)*4.2482 = 7.163 A olur. NOT : Hocam kutucukların içine özel karakter yazmayınız dediğiniz için "eksi (-) " işaretini koymadım. I2 ,I1 ve I10 akımlarının sanal kısımları negatiftir!
1591816282	1702040459518	6.31	0.05	1368	6300		4.05	-0.15	4.06	-2.22	8901	238.14	67648	75780	76780		99.48	761.76	0.126	-0.63	0.6426	-78.69	4.176	-0.78	4.2482	-10.58	10.58	0.98	-1	üçgen bağlı old için Ih=(3^1/2) * I faz  yani Ih = (3^1/2)*4.2482 = 7.163 A olur. NOT : Hocam ilk gönderdiğimde " eksileri(-) koymamıştım bunda eksileri koydum tekrar gönderiyorum.
1591825986	1302510099942	950	0.05	1444	6300				3.79	2.07	9176	23814	62225.28	61225.28	95218.28	0.6429	99.5	615.32											0	İ10 işlemleri sınav kağıdı üzerinde yapıldı. 
1591831201	1602045022022	1000	0.05														99.483												0	
1591856041																													0	
1591883890																													0	
1591890144																													0	
1591909950																													0	
